,road,km,type,model_type,name,length,condition,lat,lon,intersec_to
238,N1,254.333,Box Culvert,bridge,KUSUMPUR BOX CULVERT,3.0,A,22.3035365502293,91.9044227217889,
239,N1,255.505,Box Culvert,bridge,tassi bazer(R,3.0,A,22.3083189877358,91.9142153009434,
240,N1,255.505,Box Culvert,bridge,MUNSHA BOX CULVERT(L,10.8,B,22.3083189877358,91.9142153009434,
241,N1,256.378,Box Culvert,bridge,MONSHA CULVERT,3.0,A,22.3137546831094,91.9203176378118,
242,N1,256.89,Box Culvert,bridge,UTTOR SONAPUR,3.0,A,22.3157468089473,91.9243524131578,
243,N1,257.94,Steel Beam & RCC Slab,bridge,Pirol,5.3,A,22.3137565607999,91.9339832312,
244,N1,259.795,Box Culvert,bridge,UZIRPUR HIGH SCHOOL,3.0,A,22.3084394099236,91.9483886979643,
245,N1,262.116,PC Girder Bridge,bridge,PATIYA BRIDGE,50.8,C,22.3006016043999,91.9658457726,
246,N1,264.369,Box Culvert,bridge,PALYA BUS STATION,12.4,A,22.2911451997412,91.9833668252263,
247,N1,265.483,PC Girder Bridge,bridge,SRIMI BRIDGE,60.5,C,22.2859320161666,91.992309198,
248,N1,266.424,Box Culvert,bridge,KOMOLMUNSHE HAT BOX CULVERT,14.0,B,22.2811424692972,91.9995571696216,
249,N1,267.818,Box Culvert,bridge,KHORNA CULVERT,3.0,A,22.2710895749999,92.00559725,
250,N1,268.954,RCC Girder Bridge,bridge,KHORNA BVS STATION,14.8,C,22.2611613745967,92.0073035838709,
251,N1,269.199,Box Culvert,bridge,AJIMPUR CUL,9.8,C,22.2590515857142,92.0081111238095,
252,N1,269.721,Box Culvert,bridge,MOJAFFARABAD,9.2,A,22.2549374824626,92.0103021287313,
253,N1,269.99,Box Culvert,bridge,MOJAFFORABAD BOX CULVERT,6.0,A,22.2531199613981,92.0119718729483,
254,N1,270.642,Box Culvert,bridge,MOJAFFORABAD,9.4,A,22.2487130149162,92.0158341025875,
255,N1,271.89,Box Culvert,bridge,ROWSONAT CUL,14.0,A,22.24038615762,92.0217918336116,
256,N1,272.356,Box Culvert,bridge,KANCHANAGAR CUL,14.0,A,22.2366345532374,92.0232647489208,
257,N1,273.008,Steel Beam & RCC Slab,bridge,KHANCHANAGAR BADAMTOLA,12.6,B,22.2314978226851,92.0249656611111,
258,N1,273.443,Box Culvert,bridge,NORTH JOARA PAKKAR DOKAN,9.4,B,22.2260608528604,92.0264650356979,
259,N1,273.878,Box Culvert,bridge,GASBAREA BOX CULVERT,14.0,A,22.2222719897959,92.0273785979591,
260,N1,274.66,Box Culvert,bridge,GASBAREA COLLEGE BOX CULVERT,9.2,A,22.2155873504854,92.0290230394174,
261,N1,275.943,RCC Girder Bridge,bridge,Mazar Point Bridge,50.8,D,22.2071026538461,92.03633246993,
262,N1,276.281,Box Culvert,bridge,KHOLGHAR CUL,9.2,B,22.2049837597806,92.0383312340036,
263,N1,280.299,Box Culvert,bridge,NOYARHAT,12.3,B,22.1739178955307,92.0532925435754,
264,N1,282.994,RCC Girder Bridge,bridge,Sangu Bridge,211.0,B,22.1586272806451,92.0682063096774,
265,N1,284.134,Box Culvert,bridge,KATGOR CULVERT,9.2,A,22.1498523145631,92.0696330718446,
266,N1,285.58,Box Culvert,bridge,MOULOVER DOKAN,12.4,A,22.1369522329341,92.0699301281437,
267,N1,286.08,Box Culvert,bridge,PATATR PULL CULVERT,15.4,A,22.1325208428571,92.0701565366459,
268,N1,286.378,PC Girder Bridge,bridge,PATANER PULL(BRIDGE,34.6,A,22.1299160285714,92.0706024714285,
269,N1,286.631,RCC Girder Bridge,bridge,Noyakhalar Muk Bridge,27.9,A,22.1277338010309,92.0710012276288,
270,N1,287.144,Box Culvert,bridge,NOYAKHALARMUK,15.4,A,22.1230775989717,92.071701048329,
271,N1,287.487,Box Culvert,bridge,NOYA KHALAR MUK (KARANIERHAT BOX CULVERT,20.4,A,22.1204875006655,92.0719705134775,
272,N1,288.329,Box Culvert,bridge,KARANERHAT CULVERT,5.0,A,22.1133524851063,92.0726869042553,
273,N1,289.889,Box Culvert,bridge,KARANERHAT CULVERT,7.2,A,22.09827857,92.074800422,
274,N1,290.719,Box Culvert,bridge,KOACHIA(MADARBHI,11.2,A,22.0935775004504,92.0805047995495,
275,N1,292.426,Box Culvert,bridge,MITADIGI ACADEMY,2.0,A,22.0840668315789,92.093196937799,
276,N1,293.134,Box Culvert,bridge,MITADIGI,12.6,A,22.080520608,92.0984855314285,
277,N1,294.534,RCC Girder Bridge,bridge,Raj Ghata Bridge,30.3,B,22.0695600813559,92.1042754237288,
278,N1,294.77,Box Culvert,bridge,THAKUR DIGI BOX CULVERT,2.0,A,22.0679099558303,92.1055530035335,
279,N1,295.295,RCC Girder Bridge,bridge,Khoria Nagar Bridge,38.5,A,22.0637567157894,92.1071061094736,
280,N1,295.625,Box Culvert,bridge,NOYA PARA BOX CULVERT,2.5,A,22.06088615,92.10773337,
281,N1,296.135,Box Culvert,bridge,PODUA NOYA PARA BOX CULVERT,8.2,A,22.0565051155339,92.1090854592233,
282,N1,296.647,Box Culvert,bridge,PODUA BAZAR BOX CULVERT,12.6,A,22.0519296419354,92.1090613887096,
283,N1,297.034,Box Culvert,bridge,PODUA BAZAR BOX CULVERT,6.0,A,22.0483713234624,92.1081938519362,
284,N1,297.569,Box Culvert,bridge,BARO AWLIA(R,13.64,A,22.0440962566176,92.1070629529411,
285,N1,298.405,Box Culvert,bridge,TALOCKDAR PARA,2.5,A,22.0375898525773,92.1039891092783,
286,N1,299.057,Box Culvert,bridge,AMIRABAD BOX CULVERT,2.5,A,22.031864884656,92.1041246666666,
287,N1,299.434,PC Girder Bridge,bridge,AMIRABAD PC GIDER BRIDGE,68.8,A,22.0287013636363,92.1034293272727,
288,N1,299.756,Box Culvert,bridge,AMIRABAD LOHAGOR BOX CULVERT,2.0,A,22.0260045474972,92.1026967443826,
289,N1,300.406,Box Culvert,bridge,AMIRABAD LOHAGORA BOX CULVERT,10.0,A,22.0204980278439,92.1014277681473,
290,N1,302.237,Box Culvert,bridge,LOHAGORA L.S BOX CULVERT,3.0,A,22.0078200503225,92.0927765812903,
291,N1,302.729,Box Culvert,bridge,DIGIRPARK BOX CULVERT,12.6,A,22.0041726139784,92.0905686346236,
292,N1,303.237,Box Culvert,bridge,DIGIRPAR BOX CULVERT,6.2,A,22.00042964,92.0883193766666,
293,N1,303.782,Box Culvert,bridge,ZADUNAGOR FILLING BOX CULVERT,3.0,A,21.9958359641681,92.0874589126142,
294,N1,303.793,Box Culvert,bridge,ZADUNAPUR SHAPIR FILLING STATION -(2 BOX CULVERT,12.4,A,21.9957410021937,92.0874460645338,
295,N1,304.217,PC Girder Bridge,bridge,KHASMOHAL ADUNAICR PC GIDER BRIDGE,58.8,A,21.9922334387096,92.0863582073732,
296,N1,304.449,Box Culvert,bridge,ZADUNAGOR BUS STATION BOX CULVERT,14.2,A,21.990280244375,92.08568596625,
297,N1,304.857,RCC Girder Bridge,bridge,Adunagar Bridge,22.0,B,21.9870408741379,92.0839943655172,
298,N1,305.527,RCC Girder Bridge,bridge,Hatirpul Bridge,22.4,B,21.9819040437735,92.080773326415,
299,N1,305.794,Box Culvert,bridge,HATIAR PULL BOX CULVERT,18.7,A,21.9804623633858,92.0788716271653,
300,N1,306.139,Box Culvert,bridge,SHIX DAR PARA BOX CULVERT,3.5,A,21.979298574269,92.0758492263157,
301,N1,307.229,Box Culvert,bridge,MUSKAMPANI PARA BOX CULVERT,2.5,A,21.9738684029498,92.0683204789577,
302,N1,307.981,Box Culvert,bridge,AODU NAGOR (2 BOX CULVERT,1.5,A,21.9689581196808,92.0641501117021,
303,N1,308.652,PC Girder Bridge,bridge,RATAR KUL- SONTI BRIDGE,22.4,A,21.9622138572549,92.0633168764705,
304,N1,309.038,Box Culvert,bridge,BONPUKR PARA BOX CULVERT,8.2,A,21.9592401112903,92.0652791298387,
305,N1,309.355,Box Culvert,bridge,BON PUKUL PARA BOX CULVERT,3.0,A,21.9580321636363,92.0663932818182,
306,N1,309.971,RCC Girder Bridge,bridge,Santi Bridge,22.3,B,21.9520795406909,92.0678138084453,
307,N1,310.723,Box Culvert,bridge,SANTI BOX CULVERT,1.4,A,21.9453993720173,92.0669286609544,
308,N1,311.886,Box Culvert,bridge,BRICK FIELD BOX CULVERT,4.5,A,21.9360290154471,92.0625427235772,
309,N1,312.138,Box Culvert,bridge,BACK FILD BOX CULVERT,9.3,A,21.9339454415019,92.0616661541501,
310,N1,312.354,Box Culvert,bridge,AZIZNAGOR FOREST BOX CULVERT,4.5,A,21.9323086726114,92.0608009579617,
311,N1,312.609,Box Culvert,bridge,AZIZ NOGOR FOREST BOX CULVERT,4.7,A,21.93038125,92.0596840375,
312,N1,313.947,Box Culvert,bridge,AZIZNAGOR BOX CULVERT,2.0,A,21.9179119605128,92.0597362988034,
313,N1,314.144,Box Culvert,bridge,AZIZ NOGAR BOX CULVERT,3.0,A,21.9167591663366,92.0599899313531,
314,N1,314.502,Box Culvert,bridge,AZIZ NAGOR 1,4.0,A,21.9140727206278,92.0605472089686,
315,N1,315.009,Box Culvert,bridge,AZIZ NAGOR 2,9.2,A,21.909622912133,92.0605661266144,
316,N1,317.001,Box Culvert,bridge,HARBHANG CHOR,13.64,A,21.8910236519337,92.0597010756906,
317,N1,318.11,Box Culvert,bridge,GHOIL MARA BOX CULVERT,9.3,A,21.8812215213685,92.0590015447779,
318,N1,318.796,Box Culvert,bridge,HARBANG,3.0,A,21.8751197401574,92.0591098413385,
319,N1,320.189,Box Culvert,bridge,HARBANG,3.0,A,21.8628351415656,92.0594848712238,
320,N1,320.513,PC Girder Bridge,bridge,Harbang Chora Bridge,56.2,C,21.8599725797297,92.0601907085585,
321,N1,321.305,Box Culvert,bridge,ALIPUR BOX CULVERT,14.3,A,21.8529287900552,92.0609576198894,
322,N1,321.536,Box Culvert,bridge,HARBANG,2.1,A,21.8508595323144,92.0609491344978,
323,N1,322.5,Box Culvert,bridge,HAR BAG BOX CULVERT,4.5,A,21.8429700741784,92.0635984638497,
324,N1,322.823,Box Culvert,bridge,HAR BAG BOX CULVERT,3.0,A,21.8403935683229,92.0649325472049,
325,N1,323.619,Box Culvert,bridge,ATKOTA,15.8,A,21.8341033152866,92.0682735910828,
326,N1,324.331,Box Culvert,bridge,AKOTA BAZAR BOX CULVERT,7.3,A,21.8280258214285,92.0713035547619,
327,N1,324.607,RCC Girder Bridge,bridge,Bodoitola Bridge,45.0,C,21.8257831806122,92.0723466282313,
328,N1,325.153,Box Culvert,bridge,BODAITALI BOX CULVERT,12.4,A,21.8211428750483,92.0740201388781,
329,N1,325.49,Box Culvert,bridge,BODOITOLI BOX CULVERT,14.0,A,21.8181692602209,92.0739442353591,
330,N1,327.312,Box Culvert,bridge,BANIYAR CHORA,14.0,A,21.8034238025641,92.0772322128205,
331,N1,329.084,Box Culvert,bridge,NOL BELA-1 BOX CULVERT,20.6,A,21.787854008387,92.0788540064516,
332,N1,329.181,Box Culvert,bridge,NOL BELA BOX CULVERT,21.0,A,21.786997484,92.0789493159999,
333,N1,329.499,Box Culvert,bridge,NOLBELA BOX CULVERT,14.2,B,21.7841953311111,92.0792425355555,
334,N1,330.931,Box Culvert,bridge,DIDDA BAZAR BOX CULVERT,15.7,A,21.7735339222222,92.0839144733333,
335,N1,331.259,RCC Girder Bridge,bridge,Mathamuhuri Bridge,294.15,D,21.7715943354948,92.0821099546075,
336,N1,335.192,Box Culvert,bridge,BANDI BAZAR BOX CULVERT,9.3,B,21.7401466184971,92.0826243745664,
337,N1,335.38,Box Culvert,bridge,KUMARIKOOL BOX CULVERT,14.0,A,21.7385629191489,92.0831876319149,
338,N1,336.054,Box Culvert,bridge,PASIYAKALI BOX CULVERT,5.2,A,21.7326068595588,92.0837488330882,
339,N1,336.237,RCC Girder Bridge,bridge,Pasiyakali Bridge,38.4,C,21.7309878314917,92.0838156441988,
340,N1,337.019,Box Culvert,bridge,HASIRUGIGI,12.6,A,21.7240739341074,92.083544148476,
341,N1,338.859,Box Culvert,bridge,CHOHAJANYA (1,12.8,A,21.7092513759013,92.0806750603415,
342,N1,339.648,Box Culvert,bridge,CHOHAJANIYA (2,9.3,A,21.7028300370967,92.0786456251612,
343,N1,342.77,RCC Girder Bridge,bridge,Polia Fari Bridge,58.57,C,21.676279289928,92.0768074748201,
344,N1,343.243,Box Culvert,bridge,DULAHAJARA (SAFARI PARK,14.0,A,21.6721049602836,92.0763992531915,
345,N1,344.209,Box Culvert,bridge,DULAHAJARA CULVERT,3.5,A,21.6629404415143,92.075071645953,
346,N1,344.531,PC Girder Bridge,bridge,Dulahajar Bridge,54.03,C,21.6600543017045,92.0751025664772,
347,N1,345.592,PC Girder Bridge,bridge,Boyragir Khil Bridge,60.03,C,21.6508560658227,92.0735619202531,
348,N1,345.911,Box Culvert,bridge,PAGOLARIBIL,4.5,A,21.6480847609561,92.0733292227091,
349,N1,349.092,Box Culvert,bridge,KHUTAKHALI,1.45,B,21.6225351880109,92.0737034768392,
350,N1,349.759,RCC Girder Bridge,bridge,khutakhali bazar,45.3,B,21.618376660401,92.0691713375939,
351,N1,350.674,Box Culvert,bridge,FULCHARI (NEWPARA,7.0,A,21.6065189670012,92.0623070695106,
352,N1,350.99,Box Culvert,bridge,FULCHARI (NEWPARA,5.2,A,21.6051753127979,92.0621198087829,
353,N1,351.628,Box Culvert,bridge,FULCHARI CULVERT,9.3,A,21.5985935301507,92.061801241206,
354,N1,352.064,Box Culvert,bridge,FULCHARI BAZAR,14.0,A,21.5960736973421,92.0614095408637,
355,N1,352.641,Box Culvert,bridge,NAPITE KHALI CULVERT,1.4,A,21.5894309740196,92.0630313509804,
356,N1,353.162,Box Culvert,bridge,NAPITE KHALI,4.5,C,21.5876028,92.0649047857142,
357,N1,353.694,Box Culvert,bridge,EAST NAPITL KHAL BOX CULVERT,2.5,A,21.5830741250341,92.0657158465116,
358,N1,354.739,Box Culvert,bridge,NAEK KHALI BOX CULVERT,12.4,A,21.5744075162901,92.0707446712247,
359,N1,356.261,Box Culvert,bridge,KHODIA BARI PRIMARY BOX CULVERT,9.5,A,21.5623201688888,92.0698139251851,
360,N1,356.517,Box Culvert,bridge,ISLAMABAD KHODIABARI BOX CULVERT,4.8,A,21.5603042595174,92.0691476,
361,N1,356.631,Box Culvert,bridge,ISLAMABAD KHODIA BARI BOX CULVERT,7.0,A,21.5594892512064,92.0689481,
362,N1,357.264,PC Girder Bridge,bridge,Eidgaon Bazar Bridge,46.0,A,21.5554256122448,92.0679503244898,
363,N1,358.03,PC Girder Bridge,bridge,eidgaon,44.6,C,21.5470666065573,92.0668953754098,
364,N1,360.345,Box Culvert,bridge,SHAT GOREA PARA BOX CULVERT,14.0,A,21.5255297395348,92.0653252244186,
365,N1,360.551,Box Culvert,bridge,KALIRCHARA BOX CULVERT,8.0,A,21.5237332279069,92.0655747598837,
366,N1,360.89,Box Culvert,bridge,KALIRCHARA BAZAR BOX CULVERT,15.4,A,21.5207709407407,92.0661440629629,
367,N1,361.043,Box Culvert,bridge,KALIRCHAR,5.0,A,21.5195088091891,92.0666746302702,
368,N1,361.751,Box Culvert,bridge,RASHIDNAGAR,3.0,A,21.5137419731132,92.069340890566,
369,N1,362.168,Box Culvert,bridge,ROSHIDNAGAR CULVERT,2.5,A,21.5104396976562,92.0708606554687,
370,N1,362.691,Box Culvert,bridge,DOLERCHARA CULVERT,7.5,A,21.5065069274647,92.0733026419014,
371,N1,362.889,Box Culvert,bridge,DOLERCHARA CULVERT,12.4,A,21.5051319429577,92.0744452552816,
372,N1,364.056,Box Culvert,bridge,ROSHIDNAGAR (2,14.0,A,21.4957534922651,92.0776785856353,
373,N1,364.184,Box Culvert,bridge,"ROSHIDNAGAR U,R CULVERT",14.1,A,21.4948695143646,92.0783346952486,
374,N1,366.98,Box Culvert,bridge,JOARIANALA CULVERT,7.2,A,21.4782130684357,92.0947151779329,
375,N1,367.362,Box Culvert,bridge,JOARIANALA,14.0,A,21.4755164496,92.0967866511999,
376,N1,367.6,Box Culvert,bridge,JORIANALA,3.0,A,21.4738446327586,92.0980125862068,
377,N1,368.129,PC Girder Bridge,bridge,Joarianala Bazar Bridge,57.65,A,21.470055530337,92.1006402232209,
378,N1,368.703,Box Culvert,bridge,JOARIANALA CULVERT,14.0,B,21.4655415307901,92.1026566882833,
379,N1,370.799,Box Culvert,bridge,MITA CHARI BOX CULVERT,9.2,A,21.4505569351351,92.0994681432432,
380,N1,371.64,Box Culvert,bridge,RAMU HOSPITAL GATE,1.5,A,21.4433865625,92.1012678785714,
381,N1,371.848,PC Girder Bridge,bridge,MITACMARI RAMU BRIDGE,58.6,B,21.4418389714285,92.1007083571428,
382,N1,372.43,Box Culvert,bridge,MARULA (WEST,3.0,A,21.4372009552325,92.0983672723837,
383,N1,372.782,Box Culvert,bridge,MARULA BOX CULVERT,2.5,A,21.4342084624161,92.0972607067114,
384,N1,373.192,Box Culvert,bridge,RAMU BRAC OFFICE,7.2,A,21.4308087593886,92.0961182921397,
385,N1,373.424,Box Culvert,bridge,RAMU BY PASS MORE,3.5,A,21.4288400316455,92.0953913860759,
386,N1,373.598,Box Culvert,bridge,RAMU MOUR BOX CULVDERT,12.8,A,21.4283515971831,92.0940714267605,
387,N1,374.081,Box Culvert,bridge,ROMA CALLAGE BOX CULVERT,18.8,A,21.427895984,92.089450816,
388,N1,374.655,Box Culvert,bridge,ROMA TECHIPUL,8.2,A,21.4271063768115,92.0840258231884,
389,N1,375.035,Box Culvert,bridge,SAMBAR PUL CULVERT,7.4,A,21.4267747132812,92.0804427367187,
390,N1,375.416,Box Culvert,bridge,CHAKMARKOOL,12.4,A,21.4264716,92.0767771,
391,N1,376.062,Box Culvert,bridge,CHAKMAR KOOL BOX CULVERT,9.4,A,21.4273654498084,92.0708934808429,
392,N1,376.931,Box Culvert,bridge,KHURUTIA BOX CULVERT,2.0,A,21.4271759977099,92.0634431893129,
393,N1,377.189,Box Culvert,bridge,KHURULIA CULVERT,6.8,A,21.4273089357414,92.0610656669201,
394,N1,377.519,Box Culvert,bridge,KHURULIA SCHOOL BOX CULVERT,16.6,A,21.4278354522255,92.0579673860534,
395,N1,377.753,Box Culvert,bridge,KHURULIA SCHOOL BOX CULVERT,18.6,A,21.4280296848739,92.0557570361344,
396,N1,378.02,Box Culvert,bridge,KHURULIA CHAIRMAN PARA BOX CULVERT,7.2,A,21.4280584948275,92.0532281715517,
397,N1,378.492,RCC Girder Bridge,bridge,Sarkarpara Bridge,13.0,A,21.4275245,92.0486482172786,
398,N1,379.004,Box Culvert,bridge,WEST DOVGE BOX CULVERT,10.9,A,21.4294452102564,92.0443807192307,
399,N1,379.504,Box Culvert,bridge,MUKTAR KUL,9.2,A,21.4297884,92.0395945696,
400,N1,380.346,RCC Girder Bridge,bridge,Bakkhali Bridge,136.3,C,21.4294033629834,92.0318887491712,
401,N1,380.615,Box Culvert,bridge,MOHURI RARA BOX,3.5,A,21.4303257834586,92.0296206984962,
402,N1,380.759,Box Culvert,bridge,RABAR DAM BOX,10.3,A,21.4301539217391,92.0283434956521,
403,N1,381.374,Box Culvert,bridge,LINK ROAD CULVERT,9.0,A,21.426498621044,92.0238834076672,
404,N1,381.985,RCC Girder Bridge,bridge,BESIC AREA,4.5,C,21.423063061512,92.0267879589347,
405,N1,382.055,Steel Beam & RCC Slab,bridge,BASIC ARIA (1,11.3,C,21.4226721680412,92.0272924520618,
406,N1,382.649,Box Culvert,bridge,KAMBIR GONA,2.4,C,21.4194017834586,92.031682906015,
407,N1,383.098,Box Culvert,bridge,HAMBIR GONA (1,7.2,B,21.4170232427616,92.0347260730512,
408,N1,383.269,RCC Girder Bridge,bridge,HAMBIR GONA-(2,8.1,C,21.4161167631868,92.0359357093406,
409,N1,383.632,Box Culvert,bridge,KANAR PARA,10.9,A,21.4142599314893,92.0386736859574,
410,N1,384.001,Box Culvert,bridge,SHORAR COOL,8.3,A,21.4124968430517,92.0395268517711,
411,N1,384.358,Steel Beam & RCC Slab,bridge,SOUTH MITTA CHORI,8.3,B,21.4110029325153,92.0443379558282,
412,N1,384.788,Slab Culvert,bridge,SOUTH MITHACHARI,2.2,B,21.4102488567901,92.0480366814814,
413,N1,384.978,Box Culvert,bridge,SOUTH MITHACHARI,8.2,A,21.4102981858461,92.0496622239999,
414,N1,385.237,Slab Culvert,bridge,SOUTH MITTA CULVERT,1.9,A,21.4099236838827,92.0518884435897,
415,N1,385.614,Slab Culvert,bridge,SOUTH MITHACHARI,3.0,A,21.4088399161904,92.0550238095238,
416,N1,385.78,Slab Culvert,bridge,SOUTH MITHACHARI,2.8,A,21.4079574071005,92.0560124923076,
417,N1,386.07,RCC Bridge,bridge,SHAMMOTI PARA,10.0,D,21.4063607143344,92.0580467784983,
418,N1,386.494,Slab Culvert,bridge,CHALATOLI,1.6,A,21.4041499171641,92.0618387037313,
419,N1,386.968,Box Culvert,bridge,CHALIYATOLI,3.6,A,21.402009374844,92.0647406251559,
420,N1,387.23,Steel Beam & RCC Slab,bridge,RAKALAN PARA STEEL BEAM AND RCC SLAB,8.0,C,21.4001878992395,92.0660829174905,
421,N1,387.398,Arch Masonry,bridge,CHALIYA TOLI -2 ARCH MASONRY,1.3,C,21.3987858977186,92.0665265524714,
422,N1,387.843,Box Culvert,bridge,PANCHORI,8.3,A,21.3950144227586,92.0675884137931,
423,N1,388.328,Steel Beam & RCC Slab,bridge,PANCHORA STEEL BEAM AND RCC SLAB,22.0,C,21.3908555107438,92.0684757008264,
424,N1,388.565,Slab Culvert,bridge,PANAR CHORH -3 SLAB CULVERT,2.7,C,21.3888052,92.0689623,
425,N1,388.733,Slab Culvert,bridge,PANCHARA SLAB CULVERT,2.7,B,21.3874538459459,92.0697162891891,
426,N1,388.886,Slab Culvert,bridge,PANCHARA SLAB CULVERT,2.9,C,21.386218603409,92.0702884892045,
427,N1,388.956,Slab Culvert,bridge,PANCHARA SLAB CULVERT,1.8,C,21.3856411333333,92.0704543196078,
428,N1,389.101,Slab Culvert,bridge,PANAR CHORA SLAB CULVERT,2.8,B,21.3844064618421,92.0705223447368,
429,N1,389.258,Slab Culvert,bridge,PANCHORI SLAB CULVERT,1.8,B,21.3831050828947,92.0708809157894,
430,N1,389.282,Slab Culvert,bridge,PANCHARA SLAB CULVERT,1.7,A,21.3829076671052,92.0709510842105,
431,N1,389.538,Slab Culvert,bridge,PANCHORI,0.8,A,21.3808422435754,92.0709982664804,
432,N1,389.684,Slab Culvert,bridge,DALA -2 SLAB CULVERT,1.5,B,21.3796187798882,92.0706130385474,
433,N1,389.724,Slab Culvert,bridge,DALA-2 SLAB CULVERT,1.5,A,21.3793128,92.0704913857142,
434,N1,389.899,Slab Culvert,bridge,DALA-3 SLAB CULVERT,2.2,C,21.3778510915584,92.0703548240259,
435,N1,390.047,Slab Culvert,bridge,DALA SLAB CULVERT,1.5,A,21.3768882285714,92.0711223285714,
436,N1,390.142,Slab Culvert,bridge,DALA SLAB CULVERT,3.0,A,21.3762792890109,92.0717458313186,
437,N1,390.356,Slab Culvert,bridge,DHALLA SLAB CULVERT,2.4,C,21.3750850565217,92.0730282999999,
438,N1,390.506,Slab Culvert,bridge,PANAR CHORI SLAB CULVERT,1.3,A,21.3745372352601,92.0740615132948,
439,N1,390.595,Slab Culvert,bridge,PANAR HORA SLAB CULVERT,1.3,A,21.3743800190751,92.0748617416184,
440,N1,390.814,Slab Culvert,bridge,PANCR CHAR SLAB CULVERT,1.3,C,21.3737957588607,92.0766236613924,
441,N1,391.031,Slab Culvert,bridge,TULA BAGAN SLAB CULVERT,1.3,C,21.3724168458515,92.0778930973799,
442,N1,391.255,Box Culvert,bridge,TULA BAGAN BOX CULVERT,1.3,A,21.3706902708737,92.0790672786407,
443,N1,391.373,Slab Culvert,bridge,TELA BAGAN SLAB CULVERT,1.3,A,21.3697436389312,92.0796434824427,
444,N1,391.521,Slab Culvert,bridge,TULA BAGAN.,1.3,A,21.3686452190839,92.0800514992366,
445,N1,391.664,Slab Culvert,bridge,PARARHORA CULVERT,1.3,B,21.367599241791,92.0804686731343,
446,N1,391.997,RCC Girder Bridge,bridge,TULA BAGUN,7.1,C,21.3649267960264,92.0813617278145,
447,N1,392.093,Slab Culvert,bridge,TULA BAGAN,1.3,B,21.3641002252199,92.0813316052785,
448,N1,392.422,Slab Culvert,bridge,TOLA BAGAN,1.6,B,21.3613004264018,92.0805440936915,
449,N1,392.526,Box Culvert,bridge,TULA BAGAN,2.5,A,21.3604702002336,92.0801526114486,
450,N1,392.619,Slab Culvert,bridge,NORTH-CONIAPARA,1.3,A,21.3597277864485,92.0798025359813,
451,N1,392.742,Slab Culvert,bridge,NORTH CONIAPARA,2.2,C,21.3587458843457,92.0793395329439,
452,N1,393.038,Box Culvert,bridge,NORTH CONIA PARA BOX CULVERT,4.0,A,21.3562553024,92.0790827,
453,N1,393.764,PC Girder Bridge,bridge,Modomconiara,21.5,C,21.3500251952038,92.0784342935251,
454,N1,394.307,Steel Beam & RCC Slab,bridge,CONIA PARA,11.3,C,21.3453322117757,92.0789703396261,
455,N1,394.681,Box Culvert,bridge,KHONIA POLONG,14.1,A,21.3420893171962,92.0788538753271,
456,N1,395.328,Slab Culvert,bridge,KHONIA POLONG.,2.3,B,21.3365566114155,92.0789637010654,
457,N1,395.64,Steel Beam & RCC Slab,bridge,DOA PATONG,24.1,C,21.3338390771689,92.0790428645357,
458,N1,396.596,Steel Beam & RCC Slab,bridge,JASOYA PALONG,45.6,C,21.3269177037394,92.0819708735826,
459,N1,397.144,RCC Girder Bridge,bridge,JASOYA PALONG RCC GIDER BRIDGE,5.0,C,21.3237869258823,92.0857429782352,
460,N1,397.591,Steel Beam & RCC Slab,bridge,MORICHIA,11.2,D,21.3211087823529,92.0888836352941,
461,N1,397.679,Arch Masonry,bridge,Jasoya check post.,1.3,B,21.3205831278931,92.0894967632047,
462,N1,398.406,Steel Beam & RCC Slab,bridge,MARIECHA BAZAR,49.3,C,21.3162096661991,92.0939592732117,
463,N1,399.452,Box Culvert,bridge,MORICHIA PALONG,2.4,B,21.308226843421,92.0972648315789,
464,N1,400.027,Slab Culvert,bridge,MORICHIA PALONG,2.3,C,21.3035165189189,92.0968487459459,
465,N1,400.46,Steel Beam & RCC Slab,bridge,SHAPUR STEEL BEAM AND RCC SLAB,61.3,D,21.2997453619819,92.0974772590991,
466,N1,401.752,Box Culvert,bridge,SHAPUR,14.1,A,21.2887748,92.0999549688796,
467,N1,401.89,Steel Beam & RCC Slab,bridge,COTBAZR MUSLIM HOS,11.0,B,21.28755005,92.1000623912863,
468,N1,402.323,Box Culvert,bridge,COURT BAZAR,10.3,A,21.2837382315436,92.1005546348993,
469,N1,403.495,Box Culvert,bridge,RATNAPALANG,14.0,A,21.2740057908634,92.1044223449799,
470,N1,403.509,Steel Beam & RCC Slab,bridge,CHADIRIKHANA,23.5,A,21.2738921701807,92.1044785698795,
471,N1,403.79,Steel Beam & RCC Slab,bridge,CHADIRIKHANA,23.5,A,21.271611640763,92.1056070839357,
472,N1,404.393,Steel Beam & RCC Slab,bridge,EJILA,11.1,C,21.2676412724612,92.1091529913941,
