,road,km,type,model_type,name,length,condition,lat,lon,intersec_to
536,N1,427.918,RCC Girder Bridge,bridge,Moa Ex Kang Bridge,13.0,C,21.1229108079646,92.1927223495575,
537,N1,427.969,RCC Girder Bridge,bridge,HOA EX KANG BAZAE,3.2,A,21.1225347168141,92.1929605601769,
538,N1,428.095,RCC Girder Bridge,bridge,Hoacx Kang Barbar Bridge,72.6,B,21.1215698917647,92.1935169658823,
539,N1,428.578,Box Culvert,bridge,AMTULI BOX CULVERT,3.4,A,21.1184609383419,92.1962922290155,
540,N1,428.89,Slab Culvert,bridge,TASSI-PARA BAR,2.8,A,21.1159743461538,92.1970744923076,
541,N1,429.081,RCC Girder Bridge,bridge,Tasse Bridge,12.8,D,21.1145580496021,92.1980208315649,
542,N1,429.491,Box Culvert,bridge,LAMBA-BIL PORA,1.2,A,21.1118930148936,92.2005928021276,
543,N1,429.615,Box Culvert,bridge,LAMBABIL MIDDLE PARA,1.2,A,21.1108101507936,92.2020956942857,
544,N1,429.719,Box Culvert,bridge,LAMBABIL MIDDLE,1.2,A,21.1098838904761,92.2033796485714,
545,N1,429.912,Box Culvert,bridge,LAMBA - BIL - (1 BOX CULVERT,2.8,A,21.108771344186,92.2048378697674,
546,N1,430.072,Slab Culvert,bridge,LAM BA BIL (2 BOX CULVERT,2.8,A,21.1083165348837,92.2053339813953,
547,N1,430.287,Box Culvert,bridge,LAMBA BIL (3 BOX CULVERT,1.2,A,21.1078333,92.2061073045454,
548,N1,430.582,Box Culvert,bridge,LAMBA BIL BOX,1.2,C,21.1052944333333,92.20739816,
549,N1,430.978,RCC Girder Bridge,bridge,Unchi-Prong Bridge,34.2,C,21.1020295703488,92.2079394552325,
550,N1,431.167,Box Culvert,bridge,ON SIFAPAING BOX CULVERT,3.0,A,21.1005774145454,92.208578050909,
551,N1,431.398,Box Culvert,bridge,UNCHING OPLONG CULVERT (1,1.2,A,21.0988710315789,92.2096579157894,
552,N1,431.877,Box Culvert,bridge,KUTUB DIA PARA (1 CULVERT,2.7,A,21.0950312659147,92.2114600974937,
553,N1,431.946,Box Culvert,bridge,KUTUB DIA PARA CULVERT,2.7,A,21.0944452155388,92.2116762629072,
554,N1,432.19,Slab Culvert,bridge,KUTUB - DIA PARA (3,4.2,A,21.0923827310126,92.2123111474683,
555,N1,432.411,Slab Culvert,bridge,KANGOR PARA,2.7,A,21.0905260238297,92.2128845902127,
556,N1,432.62,Box Culvert,bridge,KANGOR PARA MOZGID,1.2,A,21.088867034104,92.213695567052,
557,N1,432.865,Slab Culvert,bridge,KHAN GIOR PARA (1,2.8,A,21.0869591497109,92.2148363748555,
558,N1,432.924,Box Culvert,bridge,KHANGOR PRAMARY (2,1.2,A,21.0864997,92.2151111,
559,N1,433.178,RCC Girder Bridge,bridge,KHAN GOR PARA BRIDGE,14.0,B,21.0844125039525,92.2159198454545,
560,N1,433.441,Box Culvert,bridge,RHANCHOR PARA BOX CULVERT,1.2,A,21.0822419459459,92.2166012177177,
561,N1,433.665,Box Culvert,bridge,KHANCHOR PARA (2,1.0,A,21.0804429857142,92.2174040714285,
562,N1,433.826,Box Culvert,bridge,KHANCHOR PARA- BOX CULVERT,1.0,A,21.079224345977,92.2181232950191,
563,N1,434.124,Slab Culvert,bridge,NOYA PARA (1 BOX CULVERT,3.0,A,21.077282565,92.2199300692307,
564,N1,434.37,RCC Girder Bridge,bridge,NOYA PARA (1 BRIDGE,6.1,C,21.0757171602316,92.2214353972973,
565,N1,434.573,RCC Girder Bridge,bridge,NAYAPARA,5.8,A,21.0741777849315,92.2222489445205,
566,N1,434.831,Box Culvert,bridge,NOYA PARA,1.3,A,21.0724929467032,92.2235128087912,
567,N1,435.013,RCC Girder Bridge,bridge,GIMON KHALI BRIDGE,5.8,B,21.071231875641,92.2242923685897,
568,N1,435.22,RCC Girder Bridge,bridge,GIM - MOGARI BRIDGE,7.5,C,21.0695363333333,92.2245687666666,
569,N1,435.748,Box Culvert,bridge,NINA BAZAR BOX CULVERT,1.2,A,21.0650398482758,92.2245345498084,
570,N1,436.388,RCC Girder Bridge,bridge,Noya Bazar(1 Bridge,30.9,C,21.0598736617647,92.2263822093137,
571,N1,436.6,Box Culvert,bridge,NOYA BAZAR CULVERT,1.2,C,21.0579897631578,92.226509045614,
572,N1,436.789,RCC Girder Bridge,bridge,Naya Bazar(2 Bridge,9.4,D,21.0562943527173,92.2266452831521,
573,N1,437.063,RCC Girder Bridge,bridge,Naya Bazar(3 Bridge,11.8,C,21.0542867597222,92.2274586981481,
574,N1,437.484,Box Culvert,bridge,KHARANG KHALI - BOX CUVERT (1,2.8,C,21.0519406592592,92.2296964950617,
575,N1,437.961,Box Culvert,bridge,KHARANG KHAIL,1.2,C,21.0508486063492,92.233513137037,
576,N1,438.506,RCC Girder Bridge,bridge,MOULIVI BAZAR FISHARI BRIDGE,31.7,C,21.0464598480314,92.23512063937,
577,N1,439.007,Box Culvert,bridge,MOULOVI BAZAR BOX CULVERT (1,1.2,C,21.0422652012594,92.2367552062972,
578,N1,439.235,Box Culvert,bridge,MOULOVI BAZAR BOX CULVERT,1.2,C,21.0404408514814,92.2376541207407,
579,N1,439.579,Box Culvert,bridge,ALI AXBAR PARA BOX CULVERT,6.2,A,21.0376449596296,92.2390520348148,
580,N1,440.028,RCC Girder Bridge,bridge,Nila-Hoab Rabg Bridge,32.1,C,21.0340308457564,92.2407063719557,
581,N1,440.724,Slab Culvert,bridge,NILLA BOX CULVERT (1,4.4,A,21.0279544680791,92.2415858245762,
582,N1,440.977,Slab Culvert,bridge,NILA. BARAR BOX CULVERT,2.9,A,21.0256598717703,92.2418041698564,
583,N1,441.666,Slab Culvert,bridge,NILA - DORGA- PARA-(1 BOX,2.8,A,21.0198087471074,92.2428140276859,
584,N1,441.974,Slab Culvert,bridge,NILA DOGA PARA BOX CULVERT,2.8,A,21.0173417560386,92.2438384763284,
585,N1,442.161,Slab Culvert,bridge,NAT MURA PARA BOX CULVERT,1.9,A,21.015929034375,92.2447567,
586,N1,443.024,RCC Girder Bridge,bridge,Chowdhory Para Bridge,45.6,C,21.0097686468354,92.2495377240506,
587,N1,443.564,Slab Culvert,bridge,RONGI HALI BOX CULVERT,2.8,B,21.0058252962264,92.252279838915,
588,N1,444.315,RCC Girder Bridge,bridge,RONGI- KHALI RCC GIDER BRIDGE,12.5,C,20.9994058966292,92.2537214265168,
589,N1,445.478,RCC Girder Bridge,bridge,Ala Khali Kuna Para Bridge,29.9,C,20.9893582625336,92.2545712327493,
590,N1,446.435,Box Culvert,bridge,LADA BAZAR BOX CULVERT,1.2,C,20.9813317189461,92.2521134830717,
591,N1,446.71,RCC Girder Bridge,bridge,LADAPARA RCC GIDER BRIDGE,36.6,C,20.9790279773542,92.2512228468609,
592,N1,447.084,Slab Culvert,bridge,NAYAPARA BOX CULVERT,2.8,A,20.9759372216027,92.2499898655052,
593,N1,447.401,RCC Girder Bridge,bridge,Noya Para Bridge,30.4,C,20.9732781770034,92.2493761152148,
594,N1,447.893,Box Culvert,bridge,NAYA PARA BOX CULVERT,1.2,A,20.9691570827586,92.2486529011494,
595,N1,448.054,RCC Girder Bridge,bridge,MOSINNI RCC GIDER BRIDGE,8.8,B,20.967853415126,92.2489720949579,
596,N1,448.391,Box Culvert,bridge,NOYA PARA CULVERT,1.2,A,20.9655685949554,92.2508723928783,
597,N1,448.481,Box Culvert,bridge,NOYA PARA CULVERT,1.2,A,20.9649678916913,92.2514288706231,
598,N1,448.581,Box Culvert,bridge,NOYA PARA (MUSJID BOX CULVERT(L,1.2,A,20.9641892820433,92.2518817702786,
599,N1,448.581,Box Culvert,bridge,NOYA PARA BOX CULVERT(R,1.2,A,20.9641892820433,92.2518817702786,
600,N1,448.926,RCC Girder Bridge,bridge,Noya Para Bridge,9.2,A,20.9614231446428,92.2532539928571,
601,N1,449.101,RCC Girder Bridge,bridge,Jadirghat Bridge,41.75,C,20.9599449953642,92.2537187390728,
602,N1,449.439,Box Culvert,bridge,JADIMORH BOX CULVERT,1.2,A,20.9571000129411,92.2546526588235,
603,N1,449.7,RCC Girder Bridge,bridge,JADIMURA BRIDGE.,7.5,A,20.9549388422619,92.2555312529762,
604,N1,450.446,RCC Girder Bridge,bridge,DOMDO MIA BRIDGE,37.2,C,20.9491451322709,92.2584208880478,
605,N1,450.599,Box Culvert,bridge,DONDO MIA BOX CULVERT,1.5,A,20.9481536869565,92.2592633282608,
606,N1,450.759,Slab Culvert,bridge,DONDO MIA BOX CULVERT,2.7,A,20.9470947924242,92.2597883075757,
607,N1,450.943,Box Culvert,bridge,DOMMO MIA BOX CULVERT,1.2,A,20.9458507925133,92.2603333,
608,N1,451.328,RCC Girder Bridge,bridge,DHANDO MIA,38.6,C,20.9427885228723,92.260596812234,
609,N1,451.984,RCC Girder Bridge,bridge,DONDO MIA CHAK POST BRIDGE,51.0,B,20.93730526,92.26237497,
610,N1,452.561,RCC Girder Bridge,bridge,DOMDO MIA BRIDGE,13.5,B,20.9324260319587,92.2636134,
611,N1,452.624,RCC Girder Bridge,bridge,DOMDO MIA,13.5,B,20.9318757724226,92.263712625,
612,N1,452.793,Slab Culvert,bridge,DONDOMIA,2.7,A,20.9303996793814,92.2639787999999,
613,N1,453.05,RCC Girder Bridge,bridge,Domdomia Bridge (3,34.1,C,20.9281373875,92.264301196875,
614,N1,453.372,Slab Culvert,bridge,DONMIA,2.7,D,20.9253890280839,92.2649451585301,
615,N1,453.95,RCC Girder Bridge,bridge,Karumtoli Bridge,37.6,C,20.9209276456603,92.2674528079245,
616,N1,454.219,Box Culvert,bridge,KARUNTON BOX CULVERT,1.2,A,20.9188881999999,92.26870765,
617,N1,454.33,RCC Girder Bridge,bridge,KARUM TOLI SHOTHA (1,6.0,A,20.91799614,92.2691008942857,
618,N1,454.498,RCC Girder Bridge,bridge,Sholo Bandar Teknaf Bridge,6.0,C,20.9167064980392,92.2698571431372,
619,N1,454.673,Box Culvert,bridge,KAKUM TOLI CHACK BOX CULVERT,1.2,B,20.9153707224137,92.2707239706896,
620,N1,454.769,Slab Culvert,bridge,KARUMTOLI (3BOX CULVERT,2.8,A,20.9146350810344,92.2712067017241,
621,N1,455.062,RCC Girder Bridge,bridge,KARUMTOLI,34.3,B,20.9126751559322,92.2727211220339,
622,N1,455.206,Slab Culvert,bridge,KARUM TOLI BOX CULVERT,1.3,A,20.9116242986547,92.2733424008968,
623,N1,455.366,RCC Girder Bridge,bridge,KARUMTOLI BRIDGE,23.7,C,20.9104284959641,92.2741396026905,
624,N1,455.447,RCC Girder Bridge,bridge,KARUM TOLI RCC GIDER BRIDGE,10.6,A,20.909823120852,92.2745431860986,
625,N1,455.496,RCC Girder Bridge,bridge,Polashir Bridge,10.6,A,20.909456906278,92.2747873291479,
626,N1,455.688,RCC Girder Bridge,bridge,Baroy toli (1 Bridge,29.3,C,20.908032127731,92.2756905852941,
627,N1,455.765,Slab Culvert,bridge,BORY TOLI SLAB CULVERT,2.8,A,20.9074479630252,92.2760590529411,
628,N1,455.975,Slab Culvert,bridge,BORYTOLI SLAB CULVERT,2.8,A,20.9059771479674,92.2770855585365,
629,N1,456.064,Slab Culvert,bridge,BARITOLI BOX CULVERT,2.8,A,20.9053051369863,92.2775738958904,
630,N1,456.164,RCC Girder Bridge,bridge,BAROY TOLI RCC GIDER BRIDGE,17.5,C,20.9045718551546,92.2780768381443,
631,N1,456.287,RCC Girder Bridge,bridge,BAROY TOLI RCC GIDER BRIDGE,8.3,C,20.9036912639175,92.2786932329896,
632,N1,456.359,RCC Girder Bridge,bridge,BARIY TOLI RCC GIDER BRIDGE,6.1,B,20.9032027737864,92.2790446582524,
633,N1,456.549,RCC Girder Bridge,bridge,NAITAN PARA RCC GIDER BRIDGE,23.0,B,20.9018849327974,92.2798735897106,
634,N1,457.365,RCC Girder Bridge,bridge,NAITOM PARA RCC GIDER BRIDGE,15.1,B,20.8970988542857,92.2850607666666,
635,N1,457.751,RCC Girder Bridge,bridge,NAITANG PARA RCC GIDER BRIDGE,9.0,A,20.8950896142857,92.2879523785714,
636,N1,458.213,RCC Girder Bridge,bridge,NAITOM PARA RCC GIDER BRIDGE,9.0,B,20.892271114035,92.2909840333333,
637,N1,458.799,RCC Girder Bridge,bridge,Eskahal Bridge,37.3,C,20.8901584525606,92.2957180800539,
638,N1,459.681,Box Culvert,bridge,BUS STAND TEKNAF BOX CULVERT,1.5,A,20.8845667240506,92.2987158890295,
639,N1,459.866,Box Culvert,bridge,BUS STAND TEKNAF BOX CULVERT,1.5,C,20.8830704487341,92.2981629575949,
640,N1,460.113,RCC Girder Bridge,bridge,YAKNAT BRIDGE,35.9,C,20.8809852229698,92.2977774,
641,N1,462.254,sourcesink,sourcesink,sourcesink,0.0,,20.8629167,92.298083,
642,N102,0.0,sourcesink,sourcesink,sourcesink,0.0,,23.4789716,91.1181938,
643,N102,0.0,intersection,intersection,Start of road from N1 Mainamati,0.0,,23.4789716,91.1181938,N1
644,N102,0.984,Box Culvert,bridge,PORISPUR BOX CULVERT,3.0,A,23.4865823366366,91.1134175204204,
645,N102,2.059,Box Culvert,bridge,Brorechon,1.5,A,23.49375786875,91.1065069265625,
646,N102,2.363,Box Culvert,bridge,SHABAR BAZAR,1.6,A,23.4963160192691,91.1059203910299,
647,N102,2.511,Box Culvert,bridge,ZUMUR BOX CULVERT,1.4,A,23.4976150683871,91.1056026587096,
648,N102,4.249,Slab Culvert,bridge,DEAB POR SLAB CULVERT,2.5,B,23.5111353540229,91.0981810436781,
649,N102,7.036,Box Culvert,bridge,RAMPUR,3.75,C,23.532123766,91.08357801,
650,N102,8.475,RCC Girder Bridge,bridge,Barura Bridge,17.8,A,23.5421601087719,91.0746609745614,
651,N102,9.685,Box Culvert,bridge,KONSENOGOR BOX CUL,3.0,A,23.5498664037147,91.0663913769688,
652,N102,10.53,Slab Culvert,bridge,CONSUNAGAR SLAB,0.9,A,23.5555824089887,91.0615780033707,
653,N102,11.876,Box Culvert,bridge,HATAMARA BOX CULVERT.,3.2,A,23.5604191136,91.055518708,
654,N102,11.966,Slab Culvert,bridge,HATIMARA (2SLAB CULVERT,3.0,C,23.5559566709677,91.0551586172043,
655,N102,12.96,Box Culvert,bridge,KAKORTOLA CULVERT,6.0,B,23.5739730932019,91.0589041898522,
656,N102,15.109,Box Culvert,bridge,BUGRABUS BOX CULVERT,5.7,A,23.582051760625,91.035477270625,
657,N102,17.318,Box Culvert,bridge,BHIRALLA BOX CULVERT,3.0,A,23.587878085672,91.0165517525849,
658,N102,18.211,Box Culvert,bridge,BARRA BOX CULVERT,6.2,C,23.5909394457831,91.0082061759036,
659,N102,19.122,Box Culvert,bridge,BARRA (3BOX CULVERT,6.0,A,23.594105237569,91.0002488353591,
660,N102,19.479,Box Culvert,bridge,BARRA 2 BOX CUL,2.5,A,23.5961376844011,90.9976162052924,
661,N102,21.137,Box Culvert,bridge,BARHA BOX CULVERT,4.6,B,23.6074609183908,90.9886068132183,
662,N102,21.478,Arch Masonry,bridge,Boro Alompur Arch Masonary,1.3,A,23.6096045263427,90.9862390168798,
663,N102,21.519,Box Culvert,bridge,DABIDDAR CULVERT,2.8,A,23.6098404598465,90.9859215237851,
664,N102,22.669,Box Culvert,bridge,SAIRCHOR BOX CULVERT,9.6,A,23.615993353138,90.9775472001394,
665,N102,23.564,RCC Girder Bridge,bridge,Bingla Bari Bridge,33.4,A,23.6228564975767,90.9732165132471,
666,N102,24.808,RCC Girder Bridge,bridge,Compani Ganj Bridge,113.9,A,23.6334519936602,90.9707964104067,
667,N102,25.791,Box Culvert,bridge,Nagorpar Box Culvert,9.4,A,23.6421389039215,90.9710499655228,
668,N102,26.614,Box Culvert,bridge,KATAKHALI BOX CULVERT,9.3,A,23.64944876793,90.9712944618075,
669,N102,27.867,Box Culvert,bridge,BAKON NAGAR BOX CULVERT,6.1,B,23.657110863914,90.9792871683257,
670,N102,28.106,RCC Girder Bridge,bridge,GAFUR NAGOR RCC GIDER BRIDGE,51.2,C,23.6582625911764,90.98123461,
671,N102,28.594,Box Culvert,bridge,DHARIA BOX CULVERT,12.3,A,23.6606364852349,90.9852248134228,
672,N102,29.3,Box Culvert,bridge,BAHARNAGOR BOX CULVERT,6.0,A,23.6641292255813,90.9909234372093,
673,N102,29.509,RCC Girder Bridge,bridge,MANJUR BRIDGE,52.0,C,23.6651021529148,90.9924928071748,
674,N102,29.841,Box Culvert,bridge,C. M. B BAZAR BOX CUVERT,12.6,A,23.6667115322033,90.9949959288135,
675,N102,30.562,RCC Girder Bridge,bridge,Yousufpur Bridge.,24.5,C,23.6706588358851,91.001111684689,
676,N102,31.082,Box Culvert,bridge,YOUSUFPUR (2 BOX CULVERT,4.5,B,23.6732779054794,91.0052758616438,
677,N102,31.27,Box Culvert,bridge,USUP POR-2 BOX CULVERT,6.0,B,23.674231551282,91.0067770538461,
678,N102,31.894,Box Culvert,bridge,USUP - PUR BOX CULVERT,12.6,C,23.67742905968,91.01174384112,
679,N102,32.655,Box Culvert,bridge,SAMOLSHAL CHOR BOX CULVERT,9.5,C,23.6814348885558,91.0178126856948,
680,N102,33.038,Box Culvert,bridge,NAYAPARA BOX CULVERT,9.2,C,23.6835366416666,91.02088825,
681,N102,33.647,Box Culvert,bridge,SHALGANG BOX CULVERT,9.4,A,23.6845080677796,91.0256800398998,
682,N102,33.965,Box Culvert,bridge,BORAIPARA BOX CULVERT,3.0,C,23.6884738712903,91.0280666458064,
683,N102,34.515,Box Culvert,bridge,BROSALGAR CULVERT,9.5,A,23.6915390710431,91.0322015766187,
684,N102,35.141,RCC Girder Bridge,bridge,SONG CHAIL RCC GIDER BRIDGE,35.5,C,23.6950746873563,91.0372988528735,
685,N102,35.941,Box Culvert,bridge,SHANKAIL BOX CULVERT,9.3,B,23.6990813911894,91.042925047577,
686,N102,36.207,Box Culvert,bridge,HAJIBARI BOX CULVERT,6.5,A,23.7008901830508,91.0453691457627,
687,N102,36.703,Box Culvert,bridge,MOULSBI BARI CULVERT,12.2,A,23.7036148380368,91.0491655730061,
688,N102,36.877,Box Culvert,bridge,BRAMMON PARA BOX CULVERT,12.2,A,23.7046022718562,91.050450066467,
689,N102,37.398,Box Culvert,bridge,MUDUPPUR BOX CULVERT,12.6,C,23.7077014655581,91.0544804755344,
690,N102,37.737,Slab Culvert,bridge,MUDOBPUR CULVERT,4.8,A,23.7097447107142,91.0569570697368,
691,N102,37.955,Box Culvert,bridge,MIRPUR CULVERT,4.65,A,23.7111220035714,91.058573425,
692,N102,38.49,Box Culvert,bridge,MURPUR BOX,12.5,A,23.7144097669724,91.0626727449541,
693,N102,38.952,Box Culvert,bridge,TALIPARA BOX CULVERT,6.2,A,23.7170942278131,91.0659238080679,
694,N102,39.689,RCC Girder Bridge,bridge,MOKIMPUR RCC GRIDER BRIDGE,17.2,B,23.7214400894736,91.0713290078947,
695,N102,40.291,RCC Girder Bridge,bridge,KALAMONLA BRIDGE,52.4,B,23.724717610204,91.0759599153061,
696,N102,41.26,Box Culvert,bridge,KALAMURIA BOX CULVERT,12.3,B,23.7319009767801,91.0806945739938,
697,N102,43.708,Box Culvert,bridge,CHOW MONI BOX CULVERT,12.2,A,23.7506772992987,91.0927929893408,
698,N102,44.355,RCC Girder Bridge,bridge,Kuchi chuani er Bridge,37.0,A,23.7546766537313,91.0972766597014,
699,N102,44.664,Box Culvert,bridge,MIRPUKUR CULVERT,18.6,B,23.7564383509433,91.0993658110062,
700,N102,45.274,Box Culvert,bridge,GOLA SHAR BOX CULVERT,6.0,A,23.7602647328125,91.1038290375,
701,N102,46.694,RCC Bridge,bridge,Kharer bazar Bridge,17.0,A,23.7690411118367,91.1138816821768,
702,N102,47.512,Box Culvert,bridge,DAROGABARI BOX CULVERT,12.0,C,23.7741250240549,91.1196976773195,
703,N102,48.613,Box Culvert,bridge,MONKASAR BOX CULVERT,12.6,B,23.7808685333333,91.1277111458333,
704,N102,49.168,Box Culvert,bridge,MONKASHA RCC GRIDER BRIDGE,16.06,B,23.7838311994117,91.1321336329411,
705,N102,50.488,Box Culvert,bridge,SOYDABAD BOX CULVERT,12.2,A,23.790634972888,91.1426418571709,
706,N102,50.862,RCC Girder Bridge,bridge,CHAITABUS - RCC GIRDER BRIDGE,17.3,C,23.7925664032258,91.1456018225806,
707,N102,51.794,Box Culvert,bridge,TNLLAK BOX CULVERT,19.0,B,23.7993621932004,91.1496333468933,
708,N102,52.474,RCC Girder Bridge,bridge,Bizna Bridge,49.75,B,23.8052032218455,91.1510109740113,
709,N102,53.317,Box Culvert,bridge,CHATURA CULVERT,36.8,B,23.8128512780487,91.1525916439024,
710,N102,55.063,RCC Bridge,bridge,TANTO CULVERT,8.7,B,23.828311880845,91.1549145893896,
711,N102,55.346,Box Culvert,bridge,MATIA PARA BOX CULVERT,4.6,A,23.8307622812274,91.1552750851985,
712,N102,56.766,PC Girder Bridge,bridge,DARKHAR BRIDGE,166.3,B,23.8433132090909,91.1569792363636,
713,N102,58.681,PC Girder Bridge,bridge,Ujaneswar Bridge,34.2,B,23.8591413083217,91.1564064449375,
714,N102,59.118,Box Culvert,bridge,AWARON CULVERT,3.0,B,23.8618306259259,91.1536961703703,
715,N102,59.655,RCC Bridge,bridge,Akhand Bridge,16.38,C,23.8648880315298,91.1498322192164,
716,N102,60.841,RCC Girder Bridge,bridge,MODINAGOR RCC GIDER BRIDGE,27.3,B,23.8749941691908,91.1409041702282,
717,N102,62.377,Box Culvert,bridge,SULTANPUR BOX CULVERT,5.5,A,23.8853489295858,91.1348459710059,
718,N102,63.039,Box Culvert,bridge,SULTANPUR BOX CULVERT,5.6,A,23.8895347735294,91.1321742735294,
719,N102,63.311,RCC Bridge,bridge,Sultanpur Uttar Bridge,21.25,C,23.8929316116246,91.1310313021008,
720,N102,64.608,PC Girder Bridge,bridge,Radhika Bridge,50.25,C,23.9037118313432,91.1265059537313,
721,N102,65.72,Box Culvert,bridge,OUSURA BOX CULVERT,5.6,A,23.913259581065,91.1233226442307,
722,N102,66.71,Box Culvert,bridge,UZURA CULVERT,5.6,A,23.921686040606,91.1205320224242,
723,N102,67.164,Box Culvert,bridge,RAMRAIL BOX CULVERT,12.0,B,23.9256180593023,91.1192338627907,
724,N102,68.007,RCC Girder Bridge,bridge,RAMRAIL BRIDGE.,48.4,D,23.9328134045563,91.1168121455635,
725,N102,69.643,Box Culvert,bridge,VADHUGLAR BOX CULVERT,3.0,B,23.9472357303754,91.1168502819112,
726,N102,70.285,RCC Girder Bridge,bridge,Kath toli old Bridge,90.6,C,23.9529335260869,91.116861673913,
727,N102,73.118,RCC Girder Bridge,bridge,NORTH PORTALA BRIDGE,30.8,B,23.9679353219827,91.1013978806034,
728,N102,76.824,RCC Girder Bridge,bridge,Gabura Bridge.,16.68,C,23.9987492949579,91.109389610084,
729,N102,77.75,Box Culvert,bridge,SUHILPUR MIRHATI BOX CULVERT,3.0,A,24.006973103069,91.1087472335038,
730,N102,78.132,Box Culvert,bridge,MOLABI BARI CULVERT,6.5,B,24.0102985311688,91.1093858267532,
731,N102,78.587,Box Culvert,bridge,SUHIL PUR BOX CULVERT,7.0,A,24.0143670857142,91.1098735017857,
732,N102,79.737,Box Culvert,bridge,UTTOR SHOHIL PUR CULVERT,3.0,B,24.0245823385026,91.1118705048128,
733,N102,81.779,Box Culvert,bridge,BATHBARIA BOX CULVERT,3.0,A,24.0426882295942,91.1140799386635,
734,N102,82.682,sourcesink,sourcesink,sourcesink,0.0,,24.0506111,91.1146667,
735,N104,0.0,sourcesink,sourcesink,sourcesink,0.0,,23.0096667,91.3994163,
736,N104,0.349,Slab Culvert,bridge,Shasaugtachha culvert,3.65,A,23.009361697528,91.3961485620224,
737,N104,0.417,Slab Culvert,bridge,S.S.SK ROAD SLAB CULVERT,2.7,B,23.0093022701123,91.3955118680898,
738,N104,1.878,intersection,intersection,Right to Comilla Left to Chittagong,0.0,,23.0095278,91.3814438,N1
739,N104,2.63,Slab Culvert,bridge,PAZGACIA SLAB CULVERT,2.7,C,23.0098384198224,91.3741733526627,
740,N104,4.693,Slab Culvert,bridge,MATIARA SLAB CULVERT,2.7,B,23.00486624,91.3553213033333,
741,N104,7.882,Box Culvert,bridge,SILONIA BOX CVLVERT,1.9,A,22.98388297,91.339993435,
742,N104,8.075,PC Girder Bridge,bridge,Selonia bridge,89.23,B,22.9831354973684,91.3383410394736,
743,N104,9.34,Slab Culvert,bridge,AMIR GOAN SLAB CULVERT,2.8,C,22.9725664333333,91.3345594866043,
744,N104,10.51,Box Culvert,bridge,BAKER BAZAR BOX CULVERT,3.0,A,22.9621618217687,91.3331859341836,
745,N104,11.616,RCC Girder Bridge,bridge,SAHID SLAM SHETU,48.1,A,22.9546105173333,91.3271586005333,
746,N104,12.865,Box Culvert,bridge,CHONG ARPULL BOX CULVERT,3.0,C,22.9473724525,91.318005224375,
747,N104,15.221,Slab Culvert,bridge,DAGHANBUIYA SLAB CULVERT,4.4,C,22.9377824401384,91.2988712474048,
748,N104,17.41,RCC Bridge,bridge,RAMNAGAR BRIGE,6.0,A,22.9406775950413,91.2783565768595,
749,N104,18.717,Slab Culvert,bridge,RAMNAGAR SIAB CULVERT,2.5,A,22.9436162237609,91.2660078638484,
750,N104,18.96,Box Culvert,bridge,RAMNAGAR SLAB CULVERT (3,12.6,B,22.9440589671641,91.2636935955224,
751,N104,21.289,Box Culvert,bridge,BHUYAIN DIGI CULVERT,3.1,C,22.9518106674418,91.2436016935216,
752,N104,22.483,RCC Girder Bridge,bridge,Kallyandi Bridge,9.25,C,22.9571669815,91.234092125375,
753,N104,23.538,Slab Culvert,bridge,SANBAG CULVERT,2.8,B,22.9574308844488,91.2240221080708,
754,N104,25.02,Slab Culvert,bridge,SOMIR BAZAR SLAB CULVERT,2.5,A,22.9549506453074,91.2099171100323,
755,N104,27.179,Slab Culvert,bridge,SHIBPUR SLAB CULVERT,2.7,C,22.9526646268292,91.1883939975609,
756,N104,28.457,Box Culvert,bridge,BAROPAL SLAB CULVERT,9.1,A,22.9499684924265,91.1761586894899,
757,N104,30.328,Slab Culvert,bridge,SONYGOFULL CULVERT,3.0,B,22.9483211833333,91.1599462136111,
758,N104,31.358,RCC Bridge,bridge,PASHIMSIB PUR,6.0,C,22.9476941,91.1496474235294,
759,N104,32.042,Slab Culvert,bridge,HAZIPUR CULVERT,3.2,B,22.9472470542056,91.1430588514018,
760,N104,33.81,PC Girder Bridge,bridge,Chowmohoni Bazar(right,20.5,A,22.9459525242424,91.1260321333333,
761,N104,35.203,Steel Beam & RCC Slab,bridge,krimpur Bridge,38.2,B,22.9451020481707,91.1127623422764,
762,N104,36.331,Box Culvert,bridge,ALIPUR BOX CULVERT,3.1,A,22.9406700125474,91.104453648309,
763,N104,36.7,Box Culvert,bridge,CONTRACTOR MOSJIDE BOX CULNERT,6.5,A,22.9362668298342,91.1041743657458,
764,N104,37.221,Slab Culvert,bridge,DARMACHPUR CULVERT,3.2,C,22.9342244369685,91.104168539926,
765,N104,38.197,Box Culvert,bridge,MAMZAN BIBO BOX CULVERT,18.6,B,22.9256782339622,91.1032458267924,
766,N104,38.747,Box Culvert,bridge,AKLASPUR CULVERT,3.0,B,22.9210135531914,91.1023406859574,
767,N104,39.991,Box Culvert,bridge,BARIPOLE BOX,6.2,D,22.9097675528695,91.101540877913,
768,N104,40.719,Box Culvert,bridge,KABOWA BAZAR BOX CULVERT,9.4,A,22.9033930767441,91.0999670297674,
769,N104,44.384,Slab Culvert,bridge,TOWN HALL MORE CULVERT,1.0,C,22.8713671275862,91.0969029620689,
770,N104,44.84,Box Culvert,bridge,BOXSI MAZIR BOX CULVERT,6.4,A,22.8674438,91.0970645,
